gameId,seed,gridSize,mode,domainPairing,split,puzzleIndex,anchor_id,anchor_domain,anchor_class,anchor_url,noGood,selectedPosition,selected_id,selected_domain,selected_class,selected_url,durationMs,reviewFlag,playerNote,options,selection_rank,n_selections,picked_at
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,41,cartoon/elephant/0380,cartoon,elephant,./pacs/cartoon/elephant/0380.jpg,false,7,cartoon/elephant/0203,cartoon,elephant,./pacs/cartoon/elephant/0203.jpg,18640,false,,1:cartoon/elephant/0062|2:cartoon/elephant/0344|3:cartoon/elephant/0000|4:cartoon/elephant/0078|5:cartoon/elephant/0300|6:cartoon/elephant/0285|7:cartoon/elephant/0203|8:cartoon/elephant/0314|9:cartoon/elephant/0293,2,2,2026-08-25T18:50:14.156Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,42,sketch/guitar/0384,sketch,guitar,./pacs/sketch/guitar/0384.jpg,false,9,sketch/guitar/0399,sketch,guitar,./pacs/sketch/guitar/0399.jpg,6278,false,,1:sketch/guitar/0238|2:sketch/guitar/0299|3:sketch/guitar/0135|4:sketch/guitar/0346|5:sketch/guitar/0000|6:sketch/guitar/0356|7:sketch/guitar/0600|8:sketch/guitar/0182|9:sketch/guitar/0399,1,1,2026-08-25T18:50:20.663Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,43,photo/person/0065,photo,person,./pacs/photo/person/0065.jpg,false,4,photo/person/0087,photo,person,./pacs/photo/person/0087.jpg,17325,false,,1:photo/person/0397|2:photo/person/0088|3:photo/person/0033|4:photo/person/0087|5:photo/person/0322|6:photo/person/0245|7:photo/person/0061|8:photo/person/0373|9:photo/person/0378,1,3,2026-08-25T18:50:31.539Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,43,photo/person/0065,photo,person,./pacs/photo/person/0065.jpg,false,1,photo/person/0397,photo,person,./pacs/photo/person/0397.jpg,17325,false,,1:photo/person/0397|2:photo/person/0088|3:photo/person/0033|4:photo/person/0087|5:photo/person/0322|6:photo/person/0245|7:photo/person/0061|8:photo/person/0373|9:photo/person/0378,2,3,2026-08-25T18:50:35.671Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,43,photo/person/0065,photo,person,./pacs/photo/person/0065.jpg,false,5,photo/person/0322,photo,person,./pacs/photo/person/0322.jpg,17325,false,,1:photo/person/0397|2:photo/person/0088|3:photo/person/0033|4:photo/person/0087|5:photo/person/0322|6:photo/person/0245|7:photo/person/0061|8:photo/person/0373|9:photo/person/0378,3,3,2026-08-25T18:50:37.952Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,44,cartoon/person/0347,cartoon,person,./pacs/cartoon/person/0347.jpg,false,9,cartoon/person/0177,cartoon,person,./pacs/cartoon/person/0177.jpg,14356,false,,1:cartoon/person/0310|2:cartoon/person/0213|3:cartoon/person/0135|4:cartoon/person/0250|5:cartoon/person/0152|6:cartoon/person/0015|7:cartoon/person/0003|8:cartoon/person/0164|9:cartoon/person/0177,1,1,2026-08-25T18:50:45.620Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,45,photo/elephant/0015,photo,elephant,./pacs/photo/elephant/0015.jpg,true,0,,,,,13318,false,,1:photo/elephant/0063|2:photo/elephant/0107|3:photo/elephant/0086|4:photo/elephant/0014|5:photo/elephant/0068|6:photo/elephant/0069|7:photo/elephant/0076|8:photo/elephant/0144|9:photo/elephant/0154,0,0,
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,46,sketch/giraffe/0020,sketch,giraffe,./pacs/sketch/giraffe/0020.jpg,false,6,sketch/giraffe/0745,sketch,giraffe,./pacs/sketch/giraffe/0745.jpg,12144,false,,1:sketch/giraffe/0299|2:sketch/giraffe/0725|3:sketch/giraffe/0676|4:sketch/giraffe/0234|5:sketch/giraffe/0588|6:sketch/giraffe/0745|7:sketch/giraffe/0321|8:sketch/giraffe/0418|9:sketch/giraffe/0685,1,1,2026-08-25T18:51:17.769Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,47,sketch/horse/0654,sketch,horse,./pacs/sketch/horse/0654.jpg,false,9,sketch/horse/0403,sketch,horse,./pacs/sketch/horse/0403.jpg,11090,false,,1:sketch/horse/0067|2:sketch/horse/0468|3:sketch/horse/0542|4:sketch/horse/0014|5:sketch/horse/0322|6:sketch/horse/0660|7:sketch/horse/0125|8:sketch/horse/0757|9:sketch/horse/0403,1,2,2026-08-25T18:51:22.067Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,47,sketch/horse/0654,sketch,horse,./pacs/sketch/horse/0654.jpg,false,5,sketch/horse/0322,sketch,horse,./pacs/sketch/horse/0322.jpg,11090,false,,1:sketch/horse/0067|2:sketch/horse/0468|3:sketch/horse/0542|4:sketch/horse/0014|5:sketch/horse/0322|6:sketch/horse/0660|7:sketch/horse/0125|8:sketch/horse/0757|9:sketch/horse/0403,2,2,2026-08-25T18:51:28.906Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,48,cartoon/giraffe/0336,cartoon,giraffe,./pacs/cartoon/giraffe/0336.jpg,false,6,cartoon/giraffe/0259,cartoon,giraffe,./pacs/cartoon/giraffe/0259.jpg,18273,false,,1:cartoon/giraffe/0333|2:cartoon/giraffe/0136|3:cartoon/giraffe/0229|4:cartoon/giraffe/0271|5:cartoon/giraffe/0041|6:cartoon/giraffe/0259|7:cartoon/giraffe/0137|8:cartoon/giraffe/0301|9:cartoon/giraffe/0111,1,1,2026-08-25T18:51:34.209Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,49,art_painting/giraffe/0276,art_painting,giraffe,./pacs/art_painting/giraffe/0276.jpg,false,1,art_painting/giraffe/0189,art_painting,giraffe,./pacs/art_painting/giraffe/0189.jpg,33658,false,,1:art_painting/giraffe/0189|2:art_painting/giraffe/0089|3:art_painting/giraffe/0099|4:art_painting/giraffe/0278|5:art_painting/giraffe/0266|6:art_painting/giraffe/0141|7:art_painting/giraffe/0198|8:art_painting/giraffe/0058|9:art_painting/giraffe/0017,1,1,2026-08-25T18:52:06.928Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,50,photo/giraffe/0055,photo,giraffe,./pacs/photo/giraffe/0055.jpg,true,0,,,,,17801,false,,1:photo/giraffe/0035|2:photo/giraffe/0046|3:photo/giraffe/0067|4:photo/giraffe/0063|5:photo/giraffe/0060|6:photo/giraffe/0024|7:photo/giraffe/0091|8:photo/giraffe/0159|9:photo/giraffe/0117,0,0,
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,51,photo/person/0380,photo,person,./pacs/photo/person/0380.jpg,false,6,photo/person/0318,photo,person,./pacs/photo/person/0318.jpg,3268,false,,1:photo/person/0359|2:photo/person/0348|3:photo/person/0027|4:photo/person/0177|5:photo/person/0241|6:photo/person/0318|7:photo/person/0021|8:photo/person/0369|9:photo/person/0233,1,1,2026-08-25T18:52:42.687Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,52,cartoon/person/0322,cartoon,person,./pacs/cartoon/person/0322.jpg,false,5,cartoon/person/0256,cartoon,person,./pacs/cartoon/person/0256.jpg,17323,false,,1:cartoon/person/0025|2:cartoon/person/0008|3:cartoon/person/0118|4:cartoon/person/0102|5:cartoon/person/0256|6:cartoon/person/0266|7:cartoon/person/0252|8:cartoon/person/0374|9:cartoon/person/0392,1,2,2026-08-25T18:52:52.722Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,52,cartoon/person/0322,cartoon,person,./pacs/cartoon/person/0322.jpg,false,9,cartoon/person/0392,cartoon,person,./pacs/cartoon/person/0392.jpg,17323,false,,1:cartoon/person/0025|2:cartoon/person/0008|3:cartoon/person/0118|4:cartoon/person/0102|5:cartoon/person/0256|6:cartoon/person/0266|7:cartoon/person/0252|8:cartoon/person/0374|9:cartoon/person/0392,2,2,2026-08-25T18:52:56.192Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,53,photo/dog/0022,photo,dog,./pacs/photo/dog/0022.jpg,false,6,photo/dog/0068,photo,dog,./pacs/photo/dog/0068.jpg,6809,false,,1:photo/dog/0178|2:photo/dog/0040|3:photo/dog/0113|4:photo/dog/0024|5:photo/dog/0071|6:photo/dog/0068|7:photo/dog/0165|8:photo/dog/0102|9:photo/dog/0044,1,1,2026-08-25T18:53:04.707Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,54,photo/guitar/0106,photo,guitar,./pacs/photo/guitar/0106.jpg,false,5,photo/guitar/0045,photo,guitar,./pacs/photo/guitar/0045.jpg,22374,false,,1:photo/guitar/0021|2:photo/guitar/0000|3:photo/guitar/0028|4:photo/guitar/0027|5:photo/guitar/0045|6:photo/guitar/0159|7:photo/guitar/0014|8:photo/guitar/0131|9:photo/guitar/0089,1,2,2026-08-25T18:53:23.147Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,54,photo/guitar/0106,photo,guitar,./pacs/photo/guitar/0106.jpg,false,3,photo/guitar/0028,photo,guitar,./pacs/photo/guitar/0028.jpg,22374,false,,1:photo/guitar/0021|2:photo/guitar/0000|3:photo/guitar/0028|4:photo/guitar/0027|5:photo/guitar/0045|6:photo/guitar/0159|7:photo/guitar/0014|8:photo/guitar/0131|9:photo/guitar/0089,2,2,2026-08-25T18:53:25.853Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,55,cartoon/horse/0238,cartoon,horse,./pacs/cartoon/horse/0238.jpg,false,6,cartoon/horse/0182,cartoon,horse,./pacs/cartoon/horse/0182.jpg,2975,false,,1:cartoon/horse/0306|2:cartoon/horse/0253|3:cartoon/horse/0140|4:cartoon/horse/0102|5:cartoon/horse/0163|6:cartoon/horse/0182|7:cartoon/horse/0026|8:cartoon/horse/0128|9:cartoon/horse/0033,1,1,2026-08-25T18:53:32.193Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,56,cartoon/person/0280,cartoon,person,./pacs/cartoon/person/0280.jpg,false,3,cartoon/person/0380,cartoon,person,./pacs/cartoon/person/0380.jpg,8849,false,,1:cartoon/person/0262|2:cartoon/person/0000|3:cartoon/person/0380|4:cartoon/person/0032|5:cartoon/person/0209|6:cartoon/person/0190|7:cartoon/person/0013|8:cartoon/person/0291|9:cartoon/person/0332,1,2,2026-08-25T18:53:35.558Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,56,cartoon/person/0280,cartoon,person,./pacs/cartoon/person/0280.jpg,false,9,cartoon/person/0332,cartoon,person,./pacs/cartoon/person/0332.jpg,8849,false,,1:cartoon/person/0262|2:cartoon/person/0000|3:cartoon/person/0380|4:cartoon/person/0032|5:cartoon/person/0209|6:cartoon/person/0190|7:cartoon/person/0013|8:cartoon/person/0291|9:cartoon/person/0332,2,2,2026-08-25T18:53:39.920Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,57,art_painting/person/0305,art_painting,person,./pacs/art_painting/person/0305.jpg,false,9,art_painting/person/0199,art_painting,person,./pacs/art_painting/person/0199.jpg,14114,false,,1:art_painting/person/0007|2:art_painting/person/0058|3:art_painting/person/0029|4:art_painting/person/0060|5:art_painting/person/0087|6:art_painting/person/0382|7:art_painting/person/0260|8:art_painting/person/0385|9:art_painting/person/0199,1,1,2026-08-25T18:53:48.529Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,58,sketch/person/0145,sketch,person,./pacs/sketch/person/0145.jpg,false,5,sketch/person/0026,sketch,person,./pacs/sketch/person/0026.jpg,9175,false,,1:sketch/person/0068|2:sketch/person/0059|3:sketch/person/0109|4:sketch/person/0110|5:sketch/person/0026|6:sketch/person/0113|7:sketch/person/0060|8:sketch/person/0128|9:sketch/person/0061,1,1,2026-08-25T18:54:04.949Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,59,cartoon/horse/0114,cartoon,horse,./pacs/cartoon/horse/0114.jpg,false,7,cartoon/horse/0242,cartoon,horse,./pacs/cartoon/horse/0242.jpg,8252,false,,1:cartoon/horse/0180|2:cartoon/horse/0146|3:cartoon/horse/0021|4:cartoon/horse/0011|5:cartoon/horse/0057|6:cartoon/horse/0019|7:cartoon/horse/0242|8:cartoon/horse/0169|9:cartoon/horse/0294,1,1,2026-08-25T18:54:13.118Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,60,art_painting/elephant/0133,art_painting,elephant,./pacs/art_painting/elephant/0133.jpg,false,4,art_painting/elephant/0208,art_painting,elephant,./pacs/art_painting/elephant/0208.jpg,23744,false,,1:art_painting/elephant/0204|2:art_painting/elephant/0015|3:art_painting/elephant/0069|4:art_painting/elephant/0208|5:art_painting/elephant/0078|6:art_painting/elephant/0030|7:art_painting/elephant/0180|8:art_painting/elephant/0018|9:art_painting/elephant/0172,1,1,2026-08-25T18:54:36.472Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,61,photo/horse/0003,photo,horse,./pacs/photo/horse/0003.jpg,false,3,photo/horse/0078,photo,horse,./pacs/photo/horse/0078.jpg,19028,false,last one simply wasnt an elephant,1:photo/horse/0135|2:photo/horse/0114|3:photo/horse/0078|4:photo/horse/0048|5:photo/horse/0106|6:photo/horse/0127|7:photo/horse/0133|8:photo/horse/0101|9:photo/horse/0062,1,1,2026-08-25T18:54:56.185Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,62,sketch/guitar/0465,sketch,guitar,./pacs/sketch/guitar/0465.jpg,false,8,sketch/guitar/0347,sketch,guitar,./pacs/sketch/guitar/0347.jpg,5582,false,,1:sketch/guitar/0406|2:sketch/guitar/0093|3:sketch/guitar/0430|4:sketch/guitar/0088|5:sketch/guitar/0602|6:sketch/guitar/0399|7:sketch/guitar/0131|8:sketch/guitar/0347|9:sketch/guitar/0501,1,1,2026-08-25T18:55:01.698Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,63,cartoon/person/0061,cartoon,person,./pacs/cartoon/person/0061.jpg,false,9,cartoon/person/0366,cartoon,person,./pacs/cartoon/person/0366.jpg,23578,false,,1:cartoon/person/0006|2:cartoon/person/0362|3:cartoon/person/0273|4:cartoon/person/0138|5:cartoon/person/0050|6:cartoon/person/0184|7:cartoon/person/0131|8:cartoon/person/0258|9:cartoon/person/0366,1,1,2026-08-25T18:55:25.393Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,64,sketch/dog/0645,sketch,dog,./pacs/sketch/dog/0645.jpg,false,2,sketch/dog/0368,sketch,dog,./pacs/sketch/dog/0368.jpg,9312,false,,1:sketch/dog/0617|2:sketch/dog/0368|3:sketch/dog/0132|4:sketch/dog/0628|5:sketch/dog/0697|6:sketch/dog/0744|7:sketch/dog/0722|8:sketch/dog/0446|9:sketch/dog/0508,1,1,2026-08-25T18:55:32.300Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,65,photo/house/0065,photo,house,./pacs/photo/house/0065.jpg,false,6,photo/house/0193,photo,house,./pacs/photo/house/0193.jpg,8929,false,,1:photo/house/0210|2:photo/house/0006|3:photo/house/0051|4:photo/house/0186|5:photo/house/0101|6:photo/house/0193|7:photo/house/0273|8:photo/house/0001|9:photo/house/0252,1,1,2026-08-25T18:55:43.264Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,66,cartoon/person/0342,cartoon,person,./pacs/cartoon/person/0342.jpg,false,5,cartoon/person/0313,cartoon,person,./pacs/cartoon/person/0313.jpg,15052,false,,1:cartoon/person/0335|2:cartoon/person/0292|3:cartoon/person/0270|4:cartoon/person/0249|5:cartoon/person/0313|6:cartoon/person/0368|7:cartoon/person/0077|8:cartoon/person/0159|9:cartoon/person/0040,1,2,2026-08-25T18:55:55.792Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,66,cartoon/person/0342,cartoon,person,./pacs/cartoon/person/0342.jpg,false,4,cartoon/person/0249,cartoon,person,./pacs/cartoon/person/0249.jpg,15052,false,,1:cartoon/person/0335|2:cartoon/person/0292|3:cartoon/person/0270|4:cartoon/person/0249|5:cartoon/person/0313|6:cartoon/person/0368|7:cartoon/person/0077|8:cartoon/person/0159|9:cartoon/person/0040,2,2,2026-08-25T18:55:59.234Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,67,photo/house/0171,photo,house,./pacs/photo/house/0171.jpg,false,5,photo/house/0105,photo,house,./pacs/photo/house/0105.jpg,6207,false,,1:photo/house/0161|2:photo/house/0182|3:photo/house/0175|4:photo/house/0047|5:photo/house/0105|6:photo/house/0214|7:photo/house/0122|8:photo/house/0164|9:photo/house/0037,1,1,2026-08-25T18:56:05.173Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,68,art_painting/house/0101,art_painting,house,./pacs/art_painting/house/0101.jpg,false,9,art_painting/house/0129,art_painting,house,./pacs/art_painting/house/0129.jpg,13652,false,,1:art_painting/house/0011|2:art_painting/house/0054|3:art_painting/house/0156|4:art_painting/house/0045|5:art_painting/house/0274|6:art_painting/house/0233|7:art_painting/house/0068|8:art_painting/house/0113|9:art_painting/house/0129,1,1,2026-08-25T18:56:18.583Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,69,art_painting/house/0236,art_painting,house,./pacs/art_painting/house/0236.jpg,false,6,art_painting/house/0260,art_painting,house,./pacs/art_painting/house/0260.jpg,11841,false,,1:art_painting/house/0259|2:art_painting/house/0014|3:art_painting/house/0106|4:art_painting/house/0240|5:art_painting/house/0123|6:art_painting/house/0260|7:art_painting/house/0186|8:art_painting/house/0062|9:art_painting/house/0095,1,1,2026-08-25T18:56:31.121Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,70,cartoon/dog/0159,cartoon,dog,./pacs/cartoon/dog/0159.jpg,false,5,cartoon/dog/0301,cartoon,dog,./pacs/cartoon/dog/0301.jpg,14973,false,,1:cartoon/dog/0149|2:cartoon/dog/0347|3:cartoon/dog/0043|4:cartoon/dog/0328|5:cartoon/dog/0301|6:cartoon/dog/0386|7:cartoon/dog/0327|8:cartoon/dog/0325|9:cartoon/dog/0242,1,1,2026-08-25T18:56:46.354Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,71,photo/dog/0077,photo,dog,./pacs/photo/dog/0077.jpg,false,9,photo/dog/0012,photo,dog,./pacs/photo/dog/0012.jpg,8259,false,,1:photo/dog/0154|2:photo/dog/0026|3:photo/dog/0111|4:photo/dog/0148|5:photo/dog/0142|6:photo/dog/0135|7:photo/dog/0079|8:photo/dog/0123|9:photo/dog/0012,1,1,2026-08-25T18:56:54.872Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,72,sketch/giraffe/0491,sketch,giraffe,./pacs/sketch/giraffe/0491.jpg,false,9,sketch/giraffe/0004,sketch,giraffe,./pacs/sketch/giraffe/0004.jpg,3382,false,,1:sketch/giraffe/0677|2:sketch/giraffe/0333|3:sketch/giraffe/0377|4:sketch/giraffe/0678|5:sketch/giraffe/0707|6:sketch/giraffe/0583|7:sketch/giraffe/0272|8:sketch/giraffe/0467|9:sketch/giraffe/0004,1,1,2026-08-25T18:56:58.634Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,73,cartoon/elephant/0050,cartoon,elephant,./pacs/cartoon/elephant/0050.jpg,false,8,cartoon/elephant/0438,cartoon,elephant,./pacs/cartoon/elephant/0438.jpg,26030,false,,1:cartoon/elephant/0442|2:cartoon/elephant/0275|3:cartoon/elephant/0376|4:cartoon/elephant/0421|5:cartoon/elephant/0325|6:cartoon/elephant/0283|7:cartoon/elephant/0140|8:cartoon/elephant/0438|9:cartoon/elephant/0064,1,1,2026-08-25T18:57:21.330Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,74,art_painting/house/0232,art_painting,house,./pacs/art_painting/house/0232.jpg,false,5,art_painting/house/0288,art_painting,house,./pacs/art_painting/house/0288.jpg,9429,false,,1:art_painting/house/0107|2:art_painting/house/0067|3:art_painting/house/0103|4:art_painting/house/0073|5:art_painting/house/0288|6:art_painting/house/0033|7:art_painting/house/0006|8:art_painting/house/0000|9:art_painting/house/0216,1,1,2026-08-25T18:57:33.577Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,75,sketch/giraffe/0455,sketch,giraffe,./pacs/sketch/giraffe/0455.jpg,false,9,sketch/giraffe/0427,sketch,giraffe,./pacs/sketch/giraffe/0427.jpg,12777,false,,1:sketch/giraffe/0366|2:sketch/giraffe/0513|3:sketch/giraffe/0257|4:sketch/giraffe/0087|5:sketch/giraffe/0076|6:sketch/giraffe/0749|7:sketch/giraffe/0119|8:sketch/giraffe/0376|9:sketch/giraffe/0427,1,2,2026-08-25T18:57:42.139Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,75,sketch/giraffe/0455,sketch,giraffe,./pacs/sketch/giraffe/0455.jpg,false,6,sketch/giraffe/0749,sketch,giraffe,./pacs/sketch/giraffe/0749.jpg,12777,false,,1:sketch/giraffe/0366|2:sketch/giraffe/0513|3:sketch/giraffe/0257|4:sketch/giraffe/0087|5:sketch/giraffe/0076|6:sketch/giraffe/0749|7:sketch/giraffe/0119|8:sketch/giraffe/0376|9:sketch/giraffe/0427,2,2,2026-08-25T18:57:46.291Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,76,sketch/dog/0661,sketch,dog,./pacs/sketch/dog/0661.jpg,false,9,sketch/dog/0766,sketch,dog,./pacs/sketch/dog/0766.jpg,5315,false,,1:sketch/dog/0317|2:sketch/dog/0699|3:sketch/dog/0578|4:sketch/dog/0051|5:sketch/dog/0522|6:sketch/dog/0438|7:sketch/dog/0044|8:sketch/dog/0468|9:sketch/dog/0766,1,1,2026-08-25T18:57:51.979Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,77,sketch/horse/0251,sketch,horse,./pacs/sketch/horse/0251.jpg,false,6,sketch/horse/0412,sketch,horse,./pacs/sketch/horse/0412.jpg,4545,false,,1:sketch/horse/0564|2:sketch/horse/0379|3:sketch/horse/0485|4:sketch/horse/0198|5:sketch/horse/0613|6:sketch/horse/0412|7:sketch/horse/0175|8:sketch/horse/0473|9:sketch/horse/0670,1,1,2026-08-25T18:57:57.090Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,78,photo/guitar/0174,photo,guitar,./pacs/photo/guitar/0174.jpg,true,0,,,,,18193,false,,1:photo/guitar/0107|2:photo/guitar/0145|3:photo/guitar/0102|4:photo/guitar/0112|5:photo/guitar/0159|6:photo/guitar/0042|7:photo/guitar/0063|8:photo/guitar/0060|9:photo/guitar/0137,0,0,
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,79,cartoon/elephant/0356,cartoon,elephant,./pacs/cartoon/elephant/0356.jpg,false,5,cartoon/elephant/0113,cartoon,elephant,./pacs/cartoon/elephant/0113.jpg,8012,false,,1:cartoon/elephant/0180|2:cartoon/elephant/0338|3:cartoon/elephant/0335|4:cartoon/elephant/0383|5:cartoon/elephant/0113|6:cartoon/elephant/0353|7:cartoon/elephant/0088|8:cartoon/elephant/0090|9:cartoon/elephant/0311,1,1,2026-08-25T18:58:22.905Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,80,cartoon/horse/0306,cartoon,horse,./pacs/cartoon/horse/0306.jpg,false,2,cartoon/horse/0233,cartoon,horse,./pacs/cartoon/horse/0233.jpg,11311,false,,1:cartoon/horse/0036|2:cartoon/horse/0233|3:cartoon/horse/0220|4:cartoon/horse/0014|5:cartoon/horse/0101|6:cartoon/horse/0248|7:cartoon/horse/0234|8:cartoon/horse/0147|9:cartoon/horse/0196,1,2,2026-08-25T18:58:29.376Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,80,cartoon/horse/0306,cartoon,horse,./pacs/cartoon/horse/0306.jpg,false,9,cartoon/horse/0196,cartoon,horse,./pacs/cartoon/horse/0196.jpg,11311,false,,1:cartoon/horse/0036|2:cartoon/horse/0233|3:cartoon/horse/0220|4:cartoon/horse/0014|5:cartoon/horse/0101|6:cartoon/horse/0248|7:cartoon/horse/0234|8:cartoon/horse/0147|9:cartoon/horse/0196,2,2,2026-08-25T18:58:34.222Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,81,art_painting/dog/0073,art_painting,dog,./pacs/art_painting/dog/0073.jpg,false,1,art_painting/dog/0178,art_painting,dog,./pacs/art_painting/dog/0178.jpg,10813,false,,1:art_painting/dog/0178|2:art_painting/dog/0361|3:art_painting/dog/0159|4:art_painting/dog/0140|5:art_painting/dog/0130|6:art_painting/dog/0131|7:art_painting/dog/0366|8:art_painting/dog/0014|9:art_painting/dog/0308,1,1,2026-08-25T18:58:41.262Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,82,art_painting/house/0154,art_painting,house,./pacs/art_painting/house/0154.jpg,false,6,art_painting/house/0071,art_painting,house,./pacs/art_painting/house/0071.jpg,8607,false,,1:art_painting/house/0074|2:art_painting/house/0128|3:art_painting/house/0036|4:art_painting/house/0244|5:art_painting/house/0091|6:art_painting/house/0071|7:art_painting/house/0135|8:art_painting/house/0041|9:art_painting/house/0248,1,1,2026-08-25T18:58:53.735Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,83,photo/horse/0195,photo,horse,./pacs/photo/horse/0195.jpg,false,3,photo/horse/0054,photo,horse,./pacs/photo/horse/0054.jpg,5307,false,,1:photo/horse/0022|2:photo/horse/0137|3:photo/horse/0054|4:photo/horse/0165|5:photo/horse/0072|6:photo/horse/0001|7:photo/horse/0130|8:photo/horse/0045|9:photo/horse/0128,1,1,2026-08-25T18:58:58.747Z
33473b13-3170-498a-956f-32c3b0e63211,3490903131,3,cross_domain,same_domain,train,84,photo/elephant/0029,photo,elephant,./pacs/photo/elephant/0029.jpg,false,5,photo/elephant/0009,photo,elephant,./pacs/photo/elephant/0009.jpg,17104,false,,1:photo/elephant/0071|2:photo/elephant/0013|3:photo/elephant/0119|4:photo/elephant/0157|5:photo/elephant/0009|6:photo/elephant/0073|7:photo/elephant/0084|8:photo/elephant/0014|9:photo/elephant/0066,1,1,2026-08-25T18:59:15.197Z
